t,orig,recon
49.94,0.0799391966,0.0922101459
49.95,0.0799391966,0.0929350124
49.96,0.0809391966,0.0935988882
49.97,0.0819391966,0.0942007435
49.98,0.0819391966,0.0947395488
49.99,0.0819391966,0.0952142756
50,0.0829391966,0.0956238993
50.01,0.0829391966,0.0959674025
50.02,0.0829391966,0.0962437789
50.03,0.0829391966,0.096452039
50.04,0.0839391966,0.0965912156
50.05,0.0839391966,0.0966603704
50.06,0.0839391966,0.0966586017
50.07,0.0839391966,0.0965850512
50.08,0.0829391966,0.0964389124
50.09,0.0829391966,0.0962194388
50.1,0.0829391966,0.0959259516
50.11,0.0829391966,0.0955578476
50.12,0.0819391966,0.0951146075
50.13,0.0819391966,0.0945958026
50.14,0.0809391966,0.0940011018
50.15,0.0809391966,0.0933302778
50.16,0.0799391966,0.0925832124
50.17,0.0789391966,0.0917599006
50.18,0.0789391966,0.0908604548
50.19,0.0779391966,0.0898851071
50.2,0.0769391966,0.0888342104
50.21,0.0759391966,0.0877082394
50.22,0.0749391966,0.0865077897
50.23,0.0739391966,0.0852335762
50.24,0.0729391966,0.08388643
50.25,0.0709391966,0.0824672952
50.26,0.0699391966,0.080977224
50.27,0.0689391966,0.0794173709
50.28,0.0669391966,0.0777889872
50.29,0.0659391966,0.0760934136
50.3,0.0639391966,0.0743320728
50.31,0.0629391966,0.0725064624
50.32,0.0609391966,0.0706181462
50.33,0.0599391966,0.0686687467
50.34,0.0579391966,0.0666599367
50.35,0.0559391966,0.0645934316
50.36,0.0539391966,0.0624709816
50.37,0.0519391966,0.0602943649
50.38,0.0499391966,0.0580653809
50.39,0.0489391966,0.0557858438
50.4,0.0469391966,0.053457578
50.41,0.0439391966,0.0510824131
50.42,0.0419391966,0.0486621805
50.43,0.0399391966,0.0461987103
50.44,0.0379391966,0.0436938299
50.45,0.0359391966,0.0411493626
50.46,0.0339391966,0.0385671278
50.47,0.0309391966,0.0359489417
50.48,0.0289391966,0.0332966189
50.49,0.0269391966,0.0306119747
50.5,0.0239391966,0.0278968279
50.51,0.0219391966,0.025153005
50.52,0.0199391966,0.0223823432
50.53,0.0169391966,0.0195866956
50.54,0.0149391966,0.0167679353
50.55,0.0119391966,0.0139279601
50.56,0.00993919663,0.0110686973
50.57,0.00693919663,0.00819210794
50.58,0.00493919663,0.0053001909
50.59,0.00193919663,0.00239498682
50.6,-6.08033657e-05,-0.000521418771
50.61,-0.00306080337,-0.00344689289
50.62,-0.00506080337,-0.00637925315
50.63,-0.00806080337,-0.00931626673
50.64,-0.0100608034,-0.0122556501
50.65,-0.0130608034,-0.0151950695
50.66,-0.0150608034,-0.0181321429
50.67,-0.0180608034,-0.0210644421
50.68,-0.0210608034,-0.0239894961
50.69,-0.0230608034,-0.0269047959
50.7,-0.0260608034,-0.0298077989
50.71,-0.0280608034,-0.0326959356
50.72,-0.0300608034,-0.0355666154
50.73,-0.0330608034,-0.0384172348
50.74,-0.0350608034,-0.0412451843
50.75,-0.0380608034,-0.0440478571
50.76,-0.0400608034,-0.0468226575
50.77,-0.0430608034,-0.0495670096
50.78,-0.0450608034,-0.0522783656
50.79,-0.0470608034,-0.054954215
50.8,-0.0490608034,-0.0575920924
50.81,-0.0520608034,-0.060189586
50.82,-0.0540608034,-0.0627443448
50.83,-0.0560608034,-0.0652540857
50.84,-0.0580608034,-0.0677165999
50.85,-0.0600608034,-0.0701297585
50.86,-0.0620608034,-0.0724915171
50.87,-0.0640608034,-0.0747999194
50.88,-0.0660608034,-0.0770531008
50.89,-0.0680608034,-0.0792492898
50.9,-0.0700608034,-0.0813868092
50.91,-0.0720608034,-0.083464076
50.92,-0.0740608034,-0.0854796008
50.93,-0.0750608034,-0.087431986
50.94,-0.0770608034,-0.0893199231
50.95,-0.0780608034,-0.0911421896
50.96,-0.0800608034,-0.0928976452
50.97,-0.0820608034,-0.094585227
50.98,-0.0830608034,-0.0962039449
50.99,-0.0840608034,-0.0977528764
51,-0.0860608034,-0.099231161
51.01,-0.0870608034,-0.100637995
51.02,-0.0880608034,-0.101972626
51.03,-0.0890608034,-0.103234348
51.04,-0.0900608034,-0.104422495
51.05,-0.0910608034,-0.10553644
51.06,-0.0920608034,-0.106575586
51.07,-0.0930608034,-0.107539368
51.08,-0.0940608034,-0.108427245
51.09,-0.0940608034,-0.109238703
51.1,-0.0950608034,-0.109973251
51.11,-0.0960608034,-0.11063042
51.12,-0.0960608034,-0.111209767
51.13,-0.0960608034,-0.111710872
51.14,-0.0970608034,-0.112133344
51.15,-0.0970608034,-0.112476822
51.16,-0.0970608034,-0.112740979
51.17,-0.0980608034,-0.112925527
51.18,-0.0980608034,-0.11303022
51.19,-0.0980608034,-0.113054864
51.2,-0.0980608034,-0.112999315
51.21,-0.0970608034,-0.112863495
51.22,-0.0970608034,-0.11264739
51.23,-0.0970608034,-0.112351061
51.24,-0.0970608034,-0.111974646
51.25,-0.0960608034,-0.111518371
51.26,-0.0960608034,-0.110982552
51.27,-0.0950608034,-0.110367601
51.28,-0.0950608034,-0.10967403
51.29,-0.0940608034,-0.108902457
51.3,-0.0930608034,-0.108053605
51.31,-0.0920608034,-0.107128309
51.32,-0.0920608034,-0.106127511
51.33,-0.0910608034,-0.105052269
51.34,-0.0900608034,-0.103903748
51.35,-0.0890608034,-0.102683223
51.36,-0.0880608034,-0.101392074
51.37,-0.0860608034,-0.100031784
51.38,-0.0850608034,-0.0986039349
51.39,-0.0840608034,-0.0971102007
51.4,-0.0830608034,-0.0955523416
51.41,-0.0810608034,-0.0939321979
51.42,-0.0800608034,-0.0922516821
51.43,-0.0780608034,-0.0905127713
51.44,-0.0770608034,-0.088717499
51.45,-0.0750608034,-0.0868679462
51.46,-0.0740608034,-0.0849662337
51.47,-0.0720608034,-0.0830145128
51.48,-0.0700608034,-0.0810149575
51.49,-0.0680608034,-0.0789697563
51.5,-0.0670608034,-0.0768811045
51.51,-0.0650608034,-0.0747511973
51.52,-0.0630608034,-0.0725822231
51.53,-0.0610608034,-0.0703763579
51.54,-0.0590608034,-0.0681357602
51.55,-0.0570608034,-0.0658625671
51.56,-0.0550608034,-0.0635588907
51.57,-0.0530608034,-0.061226816
51.58,-0.0510608034,-0.0588683996
51.59,-0.0490608034,-0.0564856687
51.6,-0.0470608034,-0.0540806221
51.61,-0.0450608034,-0.0516552308
51.62,-0.0430608034,-0.0492114406
51.63,-0.0410608034,-0.0467511742
51.64,-0.0380608034,-0.0442763347
51.65,-0.0360608034,-0.0417888095
51.66,-0.0340608034,-0.0392904744
51.67,-0.0320608034,-0.0367831976
51.68,-0.0300608034,-0.0342688451
51.69,-0.0280608034,-0.0317492846
51.7,-0.0250608034,-0.0292263903
51.71,-0.0230608034,-0.026702047
51.72,-0.0210608034,-0.0241781541
51.73,-0.0190608034,-0.021656629
51.74,-0.0170608034,-0.0191394097
51.75,-0.0150608034,-0.0166284575
51.76,-0.0120608034,-0.0141257577
51.77,-0.0100608034,-0.0116333208
51.78,-0.00806080337,-0.00915318176
51.79,-0.00606080337,-0.00668739917
51.8,-0.00406080337,-0.00423805289
51.81,-0.00206080337,-0.00180724113
51.82,-6.08033657e-05,0.000602923474
51.83,0.00193919663,0.00299031861
51.84,0.00393919663,0.00535281786
51.85,0.00593919663,0.00768829702
51.86,0.00793919663,0.00999464095
51.87,0.00993919663,0.0122697511
51.88,0.0119391966,0.0145115532
51.89,0.0139391966,0.0167180059
51.9,0.0159391966,0.0188871085
51.91,0.0179391966,0.0210169096
51.92,0.0199391966,0.0231055156
51.93,0.0209391966,0.0251510985
51.94,0.0229391966,0.0271519034
51.95,0.0249391966,0.0291062562
51.96,0.0259391966,0.0310125699
51.97,0.0279391966,0.0328693502
51.98,0.0299391966,0.034675201
51.99,0.0309391966,0.0364288286
52,0.0329391966,0.0381290442
52.01,0.0339391966,0.0397747671
52.02,0.0349391966,0.0413650251
52.03,0.0369391966,0.0428989551
52.04,0.0379391966,0.0443758018
52.05,0.0389391966,0.0457949161
52.06,0.0399391966,0.0471557524
52.07,0.0419391966,0.0484578641
52.08,0.0429391966,0.0497008999
52.09,0.0439391966,0.0508845979
52.1,0.0449391966,0.05200878
52.11,0.0459391966,0.0530733455
52.12,0.0469391966,0.054078264
52.13,0.0469391966,0.055023569
52.14,0.0479391966,0.0559093504
52.15,0.0489391966,0.0567357474
52.16,0.0499391966,0.0575029424
52.17,0.0499391966,0.0582111536
52.18,0.0509391966,0.0588606296
52.19,0.0509391966,0.0594516438
52.2,0.0519391966,0.0599844895
52.21,0.0519391966,0.0604594761
52.22,0.0529391966,0.0608769259
52.23,0.0529391966,0.0612371718
52.24,0.0529391966,0.0615405561
52.25,0.0529391966,0.0617874304
52.26,0.0539391966,0.061978156
52.27,0.0539391966,0.0621131056
52.28,0.0539391966,0.062192666
52.29,0.0539391966,0.0622172415
52.3,0.0539391966,0.0621872581
52.31,0.0539391966,0.0621031683
52.32,0.0529391966,0.0619654566
52.33,0.0529391966,0.0617746458
52.34,0.0529391966,0.0615313026
52.35,0.0529391966,0.0612360447
52.36,0.0529391966,0.0608895468
52.37,0.0519391966,0.0604925472
52.38,0.0519391966,0.0600458538
52.39,0.0509391966,0.05955035
52.4,0.0509391966,0.0590069992
52.41,0.0499391966,0.0584168498
52.42,0.0499391966,0.0577810386
52.43,0.0489391966,0.0571007933
52.44,0.0489391966,0.0563774342
52.45,0.0479391966,0.0556123748
52.46,0.0469391966,0.0548071211
52.47,0.0469391966,0.0539632696
52.48,0.0459391966,0.0530825048
52.49,0.0449391966,0.0521665943
52.5,0.0439391966,0.0512173838
52.51,0.0429391966,0.0502367906
52.52,0.0429391966,0.0492267962
52.53,0.0419391966,0.0481894374
52.54,0.0409391966,0.0471267977
52.55,0.0399391966,0.0460409966
52.56,0.0389391966,0.0449341801
52.57,0.0379391966,0.0438085088
52.58,0.0369391966,0.0426661478
52.59,0.0359391966,0.0415092549
52.6,0.0349391966,0.0403399703
52.61,0.0339391966,0.0391604055
52.62,0.0329391966,0.0379726335
52.63,0.0319391966,0.0367786792
52.64,0.0309391966,0.0355805111
52.65,0.0299391966,0.0343800333
52.66,0.0289391966,0.0331790792
52.67,0.0279391966,0.0319794061
52.68,0.0269391966,0.0307826911
52.69,0.0259391966,0.0295905286
52.7,0.0249391966,0.0284044289
52.71,0.0239391966,0.0272258181
52.72,0.0229391966,0.0260560401
52.73,0.0219391966,0.0248963589
52.74,0.0209391966,0.0237479635
52.75,0.0199391966,0.0226119725
52.76,0.0189391966,0.0214894411
52.77,0.0179391966,0.0203813686
52.78,0.0169391966,0.0192887062
52.79,0.0159391966,0.0182123662
52.8,0.0149391966,0.0171532314
52.81,0.0139391966,0.0161121645
52.82,0.0129391966,0.0150900178
52.83,0.0119391966,0.0140876426
52.84,0.0109391966,0.0131058985
52.85,0.0109391966,0.0121456614
52.86,0.00993919663,0.011207832
52.87,0.00893919663,0.0102933418
52.88,0.00793919663,0.00940315908
52.89,0.00693919663,0.00853829319
52.9,0.00693919663,0.00769979727
52.91,0.00593919663,0.00688876968
52.92,0.00493919663,0.00610635365
52.93,0.00493919663,0.0053537353
52.94,0.00393919663,0.00463213988
52.95,0.00393919663,0.0039428264
52.96,0.00293919663,0.00328708054
52.97,0.00293919663,0.00266620591
52.98,0.00193919663,0.00208151388
52.99,0.00193919663,0.00153431199
53,0.000939196634,0.00102589117
53.01,0.000939196634,0.00055751184
53.02,0.000939196634,0.000130389272
53.03,-6.08033657e-05,-0.000254321743
53.04,-6.08033657e-05,-0.000595542567
53.05,-6.08033657e-05,-0.000892286524
53.06,-0.00106080337,-0.00114367458
53.07,-0.00106080337,-0.0013489506
53.08,-0.00106080337,-0.00150749598
53.09,-0.00106080337,-0.00161884334
53.1,-0.00106080337,-0.00168268904
53.11,-0.00106080337,-0.00169890427
53.12,-0.00106080337,-0.0016675446
53.13,-0.00106080337,-0.00158885758
53.14,-0.00106080337,-0.00146328849
53.15,-0.00106080337,-0.00129148382
53.16,-0.00106080337,-0.0010742926
53.17,-6.08033657e-05,-0.000812765363
53.18,-6.08033657e-05,-0.000508150766
53.19,-6.08033657e-05,-0.000161889791
53.2,-6.08033657e-05,0.000224392343
53.21,0.000939196634,0.000648896575
53.22,0.000939196634,0.00110966256
53.23,0.000939196634,0.00160458327
53.24,0.00193919663,0.00213142141
53.25,0.00193919663,0.00268782757
53.26,0.00293919663,0.00327135974
53.27,0.00293919663,0.00387950401
53.28,0.00393919663,0.00450969616
53.29,0.00393919663,0.00515934386
53.3,0.00493919663,0.00582584919
53.31,0.00493919663,0.00650663108
53.32,0.00593919663,0.00719914746
53.33,0.00693919663,0.00790091678
53.34,0.00693919663,0.00860953853
53.35,0.00793919663,0.00932271257
53.36,0.00893919663,0.0100382569
53.37,0.00893919663,0.0107541238
53.38,0.00993919663,0.0114684136
53.39,0.0109391966,0.0121793867
53.4,0.0119391966,0.012885473
53.41,0.0119391966,0.0135852788
53.42,0.0129391966,0.0142775912
53.43,0.0139391966,0.0149613799
53.44,0.0149391966,0.0156357961
53.45,0.0149391966,0.0163001688
53.46,0.0159391966,0.0169539992
53.47,0.0169391966,0.0175969513
53.48,0.0179391966,0.0182288415
53.49,0.0189391966,0.0188496254
53.5,0.0199391966,0.0194593824
53.51,0.0199391966,0.0200582995
53.52,0.0209391966,0.0206466527
53.53,0.0219391966,0.0212247875
53.54,0.0229391966,0.0217930993
53.55,0.0239391966,0.0223520121
53.56,0.0239391966,0.0229019577
53.57,0.0249391966,0.023443355
53.58,0.0259391966,0.0239765893
53.59,0.0269391966,0.0245019929
53.6,0.0269391966,0.0250198262
53.61,0.0279391966,0.0255302605
53.62,0.0289391966,0.0260333625
53.63,0.0299391966,0.0265290798
53.64,0.0299391966,0.0270172297
53.65,0.0309391966,0.027497489
53.66,0.0309391966,0.0279693871
53.67,0.0319391966,0.0284323007
53.68,0.0329391966,0.0288854516
53.69,0.0329391966,0.0293279069
53.7,0.0339391966,0.0297585816
53.71,0.0339391966,0.0301762438
53.72,0.0349391966,0.0305795219
53.73,0.0349391966,0.0309669147
53.74,0.0359391966,0.0313368029
53.75,0.0359391966,0.0316874631
53.76,0.0359391966,0.032017083
53.77,0.0369391966,0.032323778
53.78,0.0369391966,0.0326056097
53.79,0.0369391966,0.0328606042
53.8,0.0369391966,0.0330867719
53.81,0.0369391966,0.0332821269
53.82,0.0379391966,0.0334447073
53.83,0.0379391966,0.0335725941
53.84,0.0379391966,0.0336639305
53.85,0.0379391966,0.0337169399
53.86,0.0379391966,0.0337299425
53.87,0.0379391966,0.0337013716
53.88,0.0369391966,0.033629787
53.89,0.0369391966,0.0335138881
53.9,0.0369391966,0.0333525238
53.91,0.0369391966,0.0331447013
53.92,0.0359391966,0.0328895925
53.93,0.0359391966,0.0325865385
53.94,0.0359391966,0.0322350513
53.95,0.0349391966,0.0318348144
53.96,0.0349391966,0.0313856803
53.97,0.0339391966,0.0308876666
53.98,0.0339391966,0.0303409504
53.99,0.0329391966,0.0297458601
54,0.0319391966,0.0291028665
54.01,0.0309391966,0.0284125724
54.02,0.0309391966,0.0276757003
54.03,0.0299391966,0.0268930802
54.04,0.0289391966,0.026065636
54.05,0.0279391966,0.0251943715
54.06,0.0269391966,0.0242803567
54.07,0.0259391966,0.0233247133
54.08,0.0249391966,0.0223286011
54.09,0.0239391966,0.0212932049
54.1,0.0229391966,0.0202197216
54.11,0.0219391966,0.0191093486
54.12,0.0199391966,0.0179632732
54.13,0.0189391966,0.0167826634
54.14,0.0179391966,0.0155686596
54.15,0.0169391966,0.0143223683
54.16,0.0149391966,0.013044857
54.17,0.0139391966,0.0117371506
54.18,0.0119391966,0.0104002303
54.19,0.0109391966,0.0090350324
54.2,0.00893919663,0.00764245045
54.21,0.00793919663,0.00622333764
54.22,0.00593919663,0.00477851117
54.23,0.00393919663,0.00330875763
54.24,0.00293919663,0.00181483964
54.25,0.000939196634,0.000297503382
54.26,-0.00106080337,-0.00124251307
54.27,-0.00206080337,-0.00280447079
54.28,-0.00406080337,-0.00438762063
54.29,-0.00606080337,-0.00599119367
54.3,-0.00806080337,-0.00761439165
54.31,-0.00906080337,-0.00925637754
54.32,-0.0110608034,-0.0109162666
54.33,-0.0130608034,-0.0125931178
54.34,-0.0150608034,-0.0142859262
54.35,-0.0170608034,-0.0159936163
54.36,-0.0190608034,-0.0177150358
54.37,-0.0210608034,-0.0194489512
54.38,-0.0230608034,-0.0211940447
54.39,-0.0250608034,-0.0229489112
54.4,-0.0260608034,-0.0247120586
54.41,-0.0280608034,-0.0264819076
54.42,-0.0300608034,-0.0282567941
54.43,-0.0320608034,-0.0300349724
54.44,-0.0340608034,-0.0318146198
54.45,-0.0360608034,-0.0335938426
54.46,-0.0380608034,-0.0353706829
54.47,-0.0400608034,-0.0371431266
54.48,-0.0420608034,-0.0389091125
54.49,-0.0440608034,-0.0406665413
54.5,-0.0460608034,-0.0424132865
54.51,-0.0470608034,-0.0441472045
54.52,-0.0490608034,-0.0458661452
54.53,-0.0510608034,-0.0475679636
54.54,-0.0530608034,-0.0492505299
54.55,-0.0550608034,-0.05091174
54.56,-0.0570608034,-0.0525495259
54.57,-0.0580608034,-0.0541618651
54.58,-0.0600608034,-0.055746789
54.59,-0.0620608034,-0.0573023909
54.6,-0.0630608034,-0.058826833
54.61,-0.0650608034,-0.0603183523
54.62,-0.0670608034,-0.0617752653
54.63,-0.0680608034,-0.0631959714
54.64,-0.0700608034,-0.0645789555
54.65,-0.0710608034,-0.0659227893
54.66,-0.0730608034,-0.067226131
54.67,-0.0740608034,-0.0684877247
54.68,-0.0750608034,-0.0697063977
54.69,-0.0770608034,-0.0708810576
54.7,-0.0780608034,-0.0720106885
54.71,-0.0790608034,-0.0730943457
54.72,-0.0800608034,-0.0741311505
54.73,-0.0810608034,-0.0751202839
54.74,-0.0820608034,-0.0760609806
54.75,-0.0830608034,-0.0769525219
54.76,-0.0840608034,-0.0777942289
54.77,-0.0850608034,-0.0785854564
54.78,-0.0860608034,-0.0793255857
54.79,-0.0870608034,-0.0800140187
54.8,-0.0880608034,-0.0806501721
54.81,-0.0880608034,-0.0812334726
54.82,-0.0890608034,-0.0817633521
54.83,-0.0890608034,-0.0822392441
54.84,-0.0900608034,-0.0826605811
54.85,-0.0900608034,-0.0830267929
54.86,-0.0910608034,-0.0833373051
54.87,-0.0910608034,-0.0835915399
54.88,-0.0910608034,-0.0837889167
54.89,-0.0910608034,-0.0839288544
54.9,-0.0910608034,-0.0840107743
54.91,-0.0910608034,-0.0840341039
54.92,-0.0910608034,-0.0839982817
54.93,-0.0910608034,-0.0839027624
54.94,-0.0910608034,-0.083747023
54.95,-0.0910608034,-0.0835305693
54.96,-0.0910608034,-0.0832529428
54.97,-0.0900608034,-0.0829137277
54.98,-0.0900608034,-0.0825125584
54.99,-0.0890608034,-0.0820491267
55,-0.0890608034,-0.0815231886
55.01,-0.0880608034,-0.0809345719
55.02,-0.0870608034,-0.0802831817
55.03,-0.0870608034,-0.0795690072
55.04,-0.0860608034,-0.0787921264
55.05,-0.0850608034,-0.0779527111
55.06,-0.0840608034,-0.0770510304
55.07,-0.0830608034,-0.0760874539
55.08,-0.0820608034,-0.0750624532
55.09,-0.0810608034,-0.0739766036
55.1,-0.0790608034,-0.0728305837
55.11,-0.0780608034,-0.0716251744
55.12,-0.0770608034,-0.0703612573
55.13,-0.0750608034,-0.0690398118
55.14,-0.0740608034,-0.067661911
55.15,-0.0720608034,-0.0662287179
55.16,-0.0710608034,-0.0647414794
55.17,-0.0690608034,-0.0632015206
55.18,-0.0670608034,-0.0616102386
55.19,-0.0660608034,-0.0599690953
55.2,-0.0640608034,-0.0582796102
55.21,-0.0620608034,-0.0565433529
55.22,-0.0600608034,-0.0547619357
55.23,-0.0580608034,-0.0529370063
55.24,-0.0560608034,-0.0510702398
55.25,-0.0540608034,-0.0491633323
55.26,-0.0520608034,-0.0472179941
55.27,-0.0500608034,-0.0452359431
55.28,-0.0480608034,-0.0432188997
55.29,-0.0460608034,-0.0411685815
55.3,-0.0430608034,-0.0390866989
55.31,-0.0410608034,-0.036974952
55.32,-0.0390608034,-0.0348350275
55.33,-0.0370608034,-0.0326685967
55.34,-0.0340608034,-0.0304773148
55.35,-0.0320608034,-0.02826282
55.36,-0.0290608034,-0.0260267346
55.37,-0.0270608034,-0.0237706653
55.38,-0.0240608034,-0.0214962058
55.39,-0.0220608034,-0.0192049387
55.4,-0.0190608034,-0.0168984388
55.41,-0.0170608034,-0.014578276
55.42,-0.0140608034,-0.0122460194
55.43,-0.0120608034,-0.0099032408
55.44,-0.00906080337,-0.00755151919
55.45,-0.00706080337,-0.00519244436
55.46,-0.00406080337,-0.00282762099
55.47,-0.00206080337,-0.000458672427
55.48,0.000939196634,0.00191275597
55.49,0.00393919663,0.00428499375
55.5,0.00593919663,0.00665634282
55.51,0.00893919663,0.00902507548
55.52,0.0109391966,0.011389433
55.53,0.0139391966,0.0137476249
55.54,0.0159391966,0.0160978291
55.55,0.0189391966,0.0184381926
55.56,0.0209391966,0.0207668326
55.57,0.0239391966,0.0230818395
55.58,0.0259391966,0.0253812793
55.59,0.0289391966,0.0276631973
55.6,0.0309391966,0.0299256228
55.61,0.0339391966,0.0321665736
55.62,0.0359391966,0.0343840615
55.63,0.0379391966,0.0365760985
55.64,0.0409391966,0.0387407028
55.65,0.0429391966,0.0408759054
55.66,0.0449391966,0.0429797568
55.67,0.0479391966,0.0450503338
55.68,0.0499391966,0.0470857463
55.69,0.0519391966,0.0490841437
55.7,0.0539391966,0.0510437219
55.71,0.0559391966,0.0529627285
55.72,0.0579391966,0.0548394695
55.73,0.0599391966,0.0566723136
55.74,0.0619391966,0.0584596976
55.75,0.0639391966,0.0602001298
55.76,0.0659391966,0.0618921939
55.77,0.0679391966,0.0635345515
55.78,0.0689391966,0.065125944
55.79,0.0709391966,0.0666651938
55.8,0.0729391966,0.0681512052
55.81,0.0739391966,0.0695829638
55.82,0.0759391966,0.0709595357
55.83,0.0769391966,0.0722800662
55.84,0.0779391966,0.0735437773
55.85,0.0799391966,0.0747499657
55.86,0.0809391966,0.0758979991
55.87,0.0819391966,0.0769873129
55.88,0.0829391966,0.0780174068
55.89,0.0849391966,0.0789878403
55.9,0.0859391966,0.0798982291
55.91,0.0859391966,0.0807482404
55.92,0.0869391966,0.0815375896
55.93,0.0879391966,0.0822660356
55.94,0.0889391966,0.0829333778
55.95,0.0899391966,0.0835394522
55.96,0.0899391966,0.0840841286
55.97,0.0909391966,0.0845673081
55.98,0.0909391966,0.0849889206
55.99,0.0919391966,0.0853489238
56,0.0919391966,0.0856473018
56.01,0.0919391966,0.0858840643
56.02,0.0919391966,0.0860592475
56.03,0.0929391966,0.0861729138
56.04,0.0929391966,0.0862251536
56.05,0.0929391966,0.0862160868
56.06,0.0929391966,0.0861458646
56.07,0.0929391966,0.0860146726
56.08,0.0919391966,0.0858227331
56.09,0.0919391966,0.0855703086
56.1,0.0919391966,0.0852577052
56.11,0.0909391966,0.0848852756
56.12,0.0909391966,0.0844534233
56.13,0.0899391966,0.0839626056
56.14,0.0899391966,0.0834133371
56.15,0.0889391966,0.0828061928
56.16,0.0879391966,0.0821418113
56.17,0.0879391966,0.0814208969
56.18,0.0869391966,0.080644222
56.19,0.0859391966,0.0798126285
56.2,0.0849391966,0.0789270293
56.21,0.0839391966,0.0779884083
56.22,0.0829391966,0.0769978211
56.23,0.0819391966,0.0759563934
56.24,0.0809391966,0.0748653208
56.25,0.0799391966,0.0737258659
56.26,0.0779391966,0.0725393565
56.27,0.0769391966,0.0713071823
56.28,0.0759391966,0.0700307913
56.29,0.0739391966,0.0687116857
56.3,0.0729391966,0.0673514176
56.31,0.0709391966,0.0659515838
56.32,0.0699391966,0.0645138208
56.33,0.0679391966,0.0630397995
56.34,0.0669391966,0.0615312195
56.35,0.0649391966,0.0599898037
56.36,0.0629391966,0.0584172924
56.37,0.0619391966,0.056815438
56.38,0.0599391966,0.0551859999
56.39,0.0579391966,0.0535307392
56.4,0.0559391966,0.0518514139
56.41,0.0549391966,0.0501497749
56.42,0.0529391966,0.0484275618
56.43,0.0509391966,0.0466864996
56.44,0.0489391966,0.0449282957
56.45,0.0469391966,0.0431546378
56.46,0.0449391966,0.0413671917
56.47,0.0429391966,0.0395676005
56.48,0.0409391966,0.0377574837
56.49,0.0389391966,0.0359384368
56.5,0.0379391966,0.0341120321
56.51,0.0359391966,0.0322798194
56.52,0.0339391966,0.0304433272
56.53,0.0319391966,0.0286040641
56.54,0.0299391966,0.026763521
56.55,0.0279391966,0.0249231733
56.56,0.0259391966,0.0230844829
56.57,0.0239391966,0.0212489008
56.58,0.0219391966,0.0194178694
56.59,0.0199391966,0.017592825
56.6,0.0179391966,0.0157751995
56.61,0.0159391966,0.0139664231
56.62,0.0139391966,0.0121679254
56.63,0.0119391966,0.0103811369
56.64,0.00993919663,0.00860748992
56.65,0.00793919663,0.00684841904
56.66,0.00593919663,0.00510536123
56.67,0.00493919663,0.00337975518
56.68,0.00293919663,0.00167304029
56.69,0.000939196634,-1.33448866e-05
56.7,-0.00106080337,-0.0016779648
56.71,-0.00306080337,-0.00331938951
56.72,-0.00406080337,-0.00493619785
56.73,-0.00606080337,-0.00652698094
56.74,-0.00806080337,-0.00809034626
56.75,-0.00906080337,-0.00962492189
56.76,-0.0110608034,-0.0111293612
56.77,-0.0120608034,-0.0126023478
56.78,-0.0140608034,-0.0140426002
56.79,-0.0150608034,-0.0154488773
56.8,-0.0170608034,-0.0168199833
56.81,-0.0180608034,-0.0181547726
56.82,-0.0200608034,-0.0194521545
56.83,-0.0210608034,-0.0207110982
56.84,-0.0220608034,-0.0219306367
56.85,-0.0240608034,-0.0231098708
56.86,-0.0250608034,-0.0242479722
56.87,-0.0260608034,-0.0253441872
56.88,-0.0270608034,-0.0263978381
56.89,-0.0280608034,-0.0274083256
56.9,-0.0290608034,-0.0283751298
56.91,-0.0300608034,-0.0292978109
56.92,-0.0310608034,-0.0301760088
56.93,-0.0320608034,-0.0310094425
56.94,-0.0330608034,-0.0317979091
56.95,-0.0340608034,-0.0325412813
56.96,-0.0350608034,-0.0332395056
56.97,-0.0350608034,-0.0338925989
56.98,-0.0360608034,-0.0345006453
56.99,-0.0370608034,-0.0350637923
57,-0.0370608034,-0.0355822467
57.01,-0.0380608034,-0.0360562706
57.02,-0.0380608034,-0.0364861764
57.03,-0.0390608034,-0.0368723229
57.04,-0.0390608034,-0.03721511
57.05,-0.0390608034,-0.0375149753
57.06,-0.0400608034,-0.0377723886
57.07,-0.0400608034,-0.037987849
57.08,-0.0400608034,-0.0381618803
57.09,-0.0400608034,-0.0382950279
57.1,-0.0400608034,-0.0383878561
57.11,-0.0400608034,-0.0384409449
57.12,-0.0400608034,-0.0384548888
57.13,-0.0400608034,-0.0384302946
57.14,-0.0400608034,-0.0383677806
57.15,-0.0400608034,-0.0382679764
57.16,-0.0400608034,-0.0381315226
57.17,-0.0400608034,-0.0379590718
57.18,-0.0400608034,-0.0377512891
57.19,-0.0390608034,-0.0375088542
57.2,-0.0390608034,-0.037232463
57.21,-0.0390608034,-0.0369228296
57.22,-0.0380608034,-0.0365806894
57.23,-0.0380608034,-0.0362068011
57.24,-0.0370608034,-0.0358019503
57.25,-0.0370608034,-0.0353669519
57.26,-0.0360608034,-0.034902653
57.27,-0.0360608034,-0.0344099359
57.28,-0.0350608034,-0.0338897207
57.29,-0.0350608034,-0.0333429674
57.3,-0.0340608034,-0.0327706784
57.31,-0.0340608034,-0.0321738997
57.32,-0.0330608034,-0.0315537225
57.33,-0.0320608034,-0.0309112837
57.34,-0.0310608034,-0.0302477661
57.35,-0.0310608034,-0.0295643983
57.36,-0.0300608034,-0.0288624537
57.37,-0.0290608034,-0.0281432487
57.38,-0.0280608034,-0.0274081411
